exit_time,pnl,equity
2026-07-24T10:37:00-04:00,-2.0442427274199537,97.95575727258004
2026-07-24T11:20:00-04:00,-2.0159868337885696,95.93977043879147
2026-07-27T09:56:00-04:00,0.7916799579275007,96.73145039671898
2026-07-27T10:28:00-04:00,-2.0232608627446176,94.70818953397436
2026-07-27T12:06:00+00:00,-2.078889796213555,92.6292997377608
2026-07-28T10:50:00-04:00,0.7931309476491739,93.42243068540998
2026-07-29T11:04:00-04:00,2.43393685662377,95.85636754203375
2026-07-30T10:00:00-04:00,-2.0657180507361956,93.79064949129756
2026-07-30T16:00:00+00:00,1.291664334088323,95.08231382538588
2026-07-30T16:00:00+00:00,0.7596177965158412,95.84193162190172
2026-07-31T10:49:00-04:00,0.8759706974563547,96.71790231935807
2026-08-03T10:12:00-04:00,-1.5601280723131912,95.15777424704488
2026-08-03T11:00:00-04:00,-2.03283180183296,93.12494244521193
2026-08-03T15:45:00+00:00,-2.027778673685154,91.09716377152677
2026-08-04T10:44:00-04:00,-1.646707000503676,89.45045677102308
2026-08-04T16:00:00+00:00,-1.8027978428529368,87.64765892817016
2026-08-05T10:23:00-04:00,0.2941718068819741,87.94183073505212
2026-08-05T16:00:00+00:00,0.69871356435459,88.64054429940671
2026-08-06T15:52:00+00:00,1.4914840506841986,90.13202835009092
2026-08-06T16:00:00+00:00,-0.1709756969186168,89.9610526531723
2026-08-06T16:00:00+00:00,0.5396335136179577,90.50068616679026
2026-08-07T09:57:00-04:00,0.2691892898669473,90.7698754566572
2026-08-07T09:57:00-04:00,0.44208548946583487,91.21196094612304
2026-08-07T14:28:00+00:00,-0.02676588123202814,91.185195064891
2026-08-10T10:23:00-04:00,1.5853974945826836,92.7705925594737
2026-08-10T16:00:00+00:00,-0.8224910127139926,91.9481015467597
2026-08-11T16:00:00+00:00,-0.17147133560902694,91.77663021115067
2026-08-11T16:00:00+00:00,-0.8559588202145578,90.92067139093612
2026-08-12T14:27:00+00:00,-2.0349394277462216,88.8857319631899
2026-08-12T16:00:00+00:00,-0.12399583874307098,88.76173612444683
2026-08-12T16:00:00+00:00,-0.7929573068364534,87.96877881761037
2026-08-14T10:05:00-04:00,-2.029258494411059,85.93952032319932
2026-08-14T10:42:00-04:00,0.5154693198926978,86.454989643092
2026-08-14T16:00:00+00:00,0.20375457648634598,86.65874421957835
2026-08-17T16:00:00+00:00,-0.27336144314207445,86.38538277643629
2026-08-18T10:01:00-04:00,0.9551678008002984,87.34055057723658
2026-08-19T09:52:00-04:00,-2.048526027251806,85.29202454998477
2026-08-19T14:16:00+00:00,-0.07672696732728257,85.2152975826575
2026-08-19T16:00:00+00:00,0.6094738334179625,85.82477141607546
2026-08-20T09:51:00-04:00,0.7798967659442853,86.60466818201974
2026-08-20T10:15:00-04:00,0.03710595401382359,86.64177413603356
2026-08-20T14:32:00+00:00,-2.0330582879074837,84.60871584812608
2026-08-20T14:48:00+00:00,-2.0712521749410424,82.53746367318504
2026-08-21T14:25:00+00:00,-2.029380976013085,80.50808269717194
2026-08-21T15:52:00+00:00,1.724455058303289,82.23253775547524
2026-08-24T13:56:00+00:00,-0.06830740117013458,82.1642303543051
2026-08-24T15:58:00+00:00,-2.0691274673771143,80.09510288692799
2026-08-24T16:00:00+00:00,0.6670714367313578,80.76217432365935
2026-08-24T16:00:00+00:00,0.7167529480367714,81.47892727169612
2026-08-24T16:00:00+00:00,0.5118292716152202,81.99075654331133
2026-08-25T16:00:00+00:00,-1.2335053220327397,80.7572512212786
